sound_id,class,class_idx,class_top,confidence,uploader,license,title,tags,description
351324,is-k,6,is,5,Zodoz,http://creativecommons.org/publicdomain/zero/1.0/,f6.wav,"notes,piano,octave6",f octave 6
203473,is-k,6,is,3,Tesabob2001,http://creativecommons.org/publicdomain/zero/1.0/,D5.mp3,"Pitch,Piano,Instrument",Piano sounds - individual keys as named
382543,is-k,6,is,4,lomographicmusic,https://creativecommons.org/licenses/by/4.0/,Piano 55 D#6.wav,"prepared,detuned,piano",Simple detuned piano sound recorded with Tascam DP008. Son de piano détuné capté au fantastique Tascam DP008.
148491,is-k,6,is,5,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_LOUD_EB7.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
148509,is-k,6,is,5,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_LOUD_G6.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
39168,is-k,6,is,5,jobro,http://creativecommons.org/licenses/by/3.0/,Piano ff 021.wav,piano,Piano
148496,is-k,6,is,5,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_LOUD_EB4.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
148435,is-k,6,is,5,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_LOUD_GB4.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
46044,is-k,6,is,2,quorn,http://creativecommons.org/licenses/sampling+/1.0/,four.wav,"analog,bontempi,organ,transistor-organ",A sample from an old Bontempi organ.
148599,is-k,6,is,5,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_MED_F2.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
148531,is-k,6,is,5,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_MED_A4.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
39188,is-k,6,is,5,jobro,http://creativecommons.org/licenses/by/3.0/,Piano ff 041.wav,piano,Piano
70860,is-k,6,is,4,beskhu,https://creativecommons.org/licenses/by/4.0/,Corde 81 A4.aif,"fingered,multi,piano,strings",a multisample pack of piano strings played with a finger
127163,is-k,6,is,4,Daphne_in_Wonderland,http://creativecommons.org/publicdomain/zero/1.0/,piano_chord_hit_2a.wav,"bass,boom,chord,dark,hit,metallic,piano",piano chord hit from inside
382348,is-k,6,is,2,lomographicmusic,https://creativecommons.org/licenses/by/4.0/,Bois 02.wav,"prepared,detuned,piano","A piece of wood thrown into the piano, recorded with Tascam DP008. Marteaux du piano frappant un vulgaire bout de bois placé dans les cordes du piano, capté par le brave Tascam DP008."
351318,is-k,6,is,4,Zodoz,http://creativecommons.org/publicdomain/zero/1.0/,a6.wav,"notes,piano,octave6",a6 octave 6
148441,is-k,6,is,4,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_LOUD_GB2.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
39162,is-k,6,is,4,jobro,http://creativecommons.org/licenses/by/3.0/,Piano ff 015.wav,piano,Piano
148478,is-k,6,is,4,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_LOUD_AB7.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
382511,is-k,6,is,4,lomographicmusic,https://creativecommons.org/licenses/by/4.0/,Piano 19 G4.wav,"prepared,detuned,piano",Simple detuned piano sound recorded with Tascam DP008. Son de piano détuné capté au fantastique Tascam DP008.
148439,is-k,6,is,5,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_LOUD_G7.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
11637,is-k,6,is,5,Techsetsu,http://creativecommons.org/licenses/sampling+/1.0/,Grandmither's Piano (18).wav,"acoustic,dark,eerie,one-shot,out-of-tune,percussive,piano,spooky","Part of a sample pack called ""Grandmither's Piano"". I didn't cut my nails the day I recorded these at my grandmother's house, so you can hear my nails scratch against it in most if not all notes. It is out of tune, which adds a haunted, dead feel to it. I kept a bit of delay before the piano note sounds so it won't sound so mathematic and fake when ran in a tracker like Buzz. Why did I spell grandmother with an 'i' instead of an 'o'? Because I read it in a poem once and liked it. ^_^ That is all."
148558,is-k,6,is,5,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_MED_E5.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
382505,is-k,6,is,5,lomographicmusic,https://creativecommons.org/licenses/by/4.0/,Piano 11 D#4.wav,"prepared,detuned,piano",Simple detuned piano sound recorded with Tascam DP008. Son de piano détuné capté au fantastique Tascam DP008.
39176,is-k,6,is,5,jobro,http://creativecommons.org/licenses/by/3.0/,Piano ff 029.wav,piano,Piano
382495,is-k,6,is,5,lomographicmusic,https://creativecommons.org/licenses/by/4.0/,Piano 31 C#5.wav,"prepared,detuned,piano",Simple detuned piano sound recorded with Tascam DP008. Son de piano détuné capté au fantastique Tascam DP008.
40109,is-k,6,is,2,ERH,https://creativecommons.org/licenses/by-nc/4.0/,22 o1 117 piano 5.wav,"ambience,atmosphere,music,piano",A very simple but atmospheric piano sound. It is as much about the spaces as about the notes. From my minimal piano sample pack.
148535,is-k,6,is,4,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_MED_AB1.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
148401,is-k,6,is,4,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_LOUD_BB5.wav,"grand,piano,steinway","MISStereoPiano These samples were obtained from the source listed below and edited by Erik McClure. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
62271,is-k,6,is,2,Fresh G,http://creativecommons.org/licenses/by/3.0/,-B3.wav,"b3,note,organ",Organ note
382451,is-k,6,is,2,lomographicmusic,https://creativecommons.org/licenses/by/4.0/,Extra 13.wav,"prepared,detuned,piano","Some pretty random musical sequences played with prepared piano, recorded with Tascam DP008. Diverses séquences un peu aléatoires, jouées au piano préparé, captées avec le bon Tascam DP008."
148425,is-k,6,is,4,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_LOUD_D1.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
148757,is-k,6,is,4,Daphne_in_Wonderland,http://creativecommons.org/publicdomain/zero/1.0/,piano_string_hit_short 7a,"sustain,hand-inside,harp,hammer,piano,magic,natural-reverb,keys,note,spooky,muted,string,hit,chord,tension,sound",A Yamaha grand piano string hit. I used my hand to mute the string while releasing the sustain pedal to achieve the reverb.
148480,is-k,6,is,5,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_LOUD_B3.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
148553,is-k,6,is,5,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_MED_BB7.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
148440,is-k,6,is,5,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_LOUD_GB1.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
148603,is-k,6,is,5,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_MED_C4.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
148589,is-k,6,is,5,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_MED_B5.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
270830,is-k,6,is,2,arnaud coutancier,http://creativecommons.org/licenses/by-nc/3.0/,organ tuning #7.wav,"tuning,soundscape,ambience,ambient,ambiance,pipes,people,organ,field-recording","In the Albi cathedral, open to the public, two men worked to tune the big organ pipes. I uploaded 9 parts of a long recording. I used some of them through a sampler to make strange sounds. Here it is the natural sound with no effect. Recorded by myself with Zoom H4. My sounds are listed ""licenced under the Creative Commons Attribution Non-Commercial"" because I loathe finding my sounds sold as mobile phone rings or used by advertising executives BUT for all ARTISTIC PROJECTS you're welcome, just ask me !"
382435,is-k,6,is,2,lomographicmusic,https://creativecommons.org/licenses/by/4.0/,Gomme longue 22 A2.wav,"prepared,detuned,piano","Some eraser pieces stuck in piano strings, with an aluminum foil wrapped around sometimes, recorded with Tascam DP008. Des bouts de gomme sont coincés dans les cordes pour faire ressortir des harmoniques. Il y a aussi un peu de papier alumnium enroulé autour de certaines cordes. Le tout est capté par le bon vieux Tascam DP008."
382339,is-k,6,is,3,lomographicmusic,https://creativecommons.org/licenses/by/4.0/,Bim 01.wav,"prepared,detuned,piano","Some paper towel wrapped around piano strings, recorded with Tascam DP008. Corde grave de piano enroulée dans du papier essuie-tout et frappée de manière traditionnelle par un marteau ! Captés en stéréo par les micros du brave Tascam DP008."
148477,is-k,6,is,4,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_LOUD_B0.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
382485,is-k,6,is,3,lomographicmusic,https://creativecommons.org/licenses/by/4.0/,Piano 24 A#4.wav,"prepared,detuned,piano",Simple detuned piano sound recorded with Tascam DP008. Son de piano détuné capté au fantastique Tascam DP008.
148476,is-k,6,is,5,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_LOUD_B1.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
277083,is-k,6,is,4,beskhu,http://creativecommons.org/publicdomain/zero/1.0/,96 - C7.aif,"choiseul,multisample,piano,upright",upright choiseul piano multisample recorded using zoom H4n
148556,is-k,6,is,5,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_MED_E3.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
148548,is-k,6,is,5,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_MED_G4.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
148523,is-k,6,is,5,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_LOUD_E5.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
321160,is-k,6,is,2,AFWa,http://creativecommons.org/licenses/by-nc/3.0/,"Moll2 Am (A,C).WAV","keyboard,chords,piano","A minor chord, A and C played as single notes then together."
148539,is-k,6,is,4,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_MED_AB3.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
148479,is-k,6,is,4,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_LOUD_B4.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
382547,is-k,6,is,5,lomographicmusic,https://creativecommons.org/licenses/by/4.0/,Piano 51 C6.wav,"prepared,detuned,piano",Simple detuned piano sound recorded with Tascam DP008. Son de piano détuné capté au fantastique Tascam DP008.
148273,is-k,6,is,5,neatonk,http://creativecommons.org/licenses/by/3.0/,PIANO_MED_DB5.wav,"grand,piano,steinway","MISStereoPiano These were made available by the source listed below. -------------------------------------------------------------------------------- Please feel free to use these samples in your research or music projects without restriction. You may also cite as a reference, link to our page from another web page, or provide a link in a publication using the following URL: http//:theremin.music.uiowa.edu/ Please let us know how these samples are being used in your research, creative work, or recreation by contacting Lawrence Fritts at the University of Iowa. -------------------------------------------------------------------------------- Instrument Piano Model Steinway & Sons Performer Evan Mazunik Date November 5 & 27, 2001 Location 2017 Voxman Music Building Technician Michael Cash Distance Left mic 8"" above center bass strings Right mic 8"" above center treble strings Microphone Neumann KM 84 Mixer Mackie 1402-VLZ Recorder Panasonic SV-3800 DAT Format 16-bit, 44.1 kHz, stereo Comments stereo, non-anechoic recording"
